,id,profession,salary_from,salary_to,city,street,latitude,longitude,employer,schedule
189,52888477,Инженер-конструктор по автоматике и токораспределительным устройствам,27000.0,,Нижний Новгород,улица Баррикад,56.358856,43.870538,Завод Красное Сормово,Полный день
190,75750175,Курьер,82560.0,96320.0,Нижний Новгород,улица Бекетова,56.294806,44.03149,Самокат (ООО Лидер консалт - официальный партнер),Полный день
191,47179438,Инженер-эколог,29000.0,,Нижний Новгород,улица Баррикад,56.358856,43.870538,Завод Красное Сормово,Полный день
192,38987580,Слесарь по ремонту и обслуживанию перегрузочных машин,35000.0,,Нижний Новгород,улица Баррикад,56.358856,43.870538,Завод Красное Сормово,Полный день
193,49325146,Инженер-технолог по механической обработке,44000.0,,Нижний Новгород,улица Героя Шапошникова,56.250627,43.976387,Федеральный научно-производственный центр «Нижегородский научно-исследовательский институт радиотехники» (АО «ФНПЦ «ННИИРТ»),Полный день
194,75752227,Администратор - актёр,23000.0,25000.0,Нижний Новгород,Суетинская улица,56.323013,43.984364,Прятки в темноте (ИП Невский Павел Вячеславович),Полный день
195,75753014,Дворник,10000.0,,Арзамас,улица Мучной Ряд,55.385638,43.816127,Современные технологии,Полный день
196,75752458,Менеджер по продажам нефтепродуктов и металлопроката,30000.0,200000.0,Нижний Новгород,улица Нартова,56.285149,43.997506,Елис-Трейд,Полный день
197,75754005,Бариста,24000.0,35000.0,Нижний Новгород,Ильинская улица,56.315565,43.987248,Мельникова Юлия Владимировна,Сменный график
198,75753999,Менеджер по продажам и работе с клиентами,30000.0,,Нижний Новгород,Варварская улица,56.3221,44.012239,DROP color,Полный день
199,75732062,"Администратор магазина (Шахунья, Комсомольская, 57А)",29000.0,40000.0,Шахунья,Комсомольская,57.6687271,46.6009574,Пятёрочка,Полный день
200,75733574,"Администратор магазина (Сосновское, Сосновское, Крупской, 70)",33000.0,40000.0,Сосновское,Крупской,55.8044175,43.1683571,Пятёрочка,Полный день
